time,Currency,Price
2023-05-04 23:40:54.931243,BTCUSDT,28862.34000000
2023-05-04 23:40:55.145692,ETHUSDT,1875.73000000
2023-05-04 23:40:55.358620,BTCUSDT,28861.90000000
2023-05-04 23:40:55.578578,ETHUSDT,1875.73000000
2023-05-04 23:40:55.791701,BTCUSDT,28861.84000000
2023-05-04 23:40:56.007251,ETHUSDT,1875.73000000
2023-05-04 23:40:56.224113,BTCUSDT,28861.59000000
2023-05-04 23:40:56.444761,ETHUSDT,1875.73000000
2023-05-04 23:40:56.659715,BTCUSDT,28861.59000000
2023-05-04 23:40:56.880457,ETHUSDT,1875.73000000
2023-05-04 23:40:57.101810,BTCUSDT,28861.58000000
2023-05-04 23:40:57.315722,ETHUSDT,1875.72000000
2023-05-04 23:40:57.532073,BTCUSDT,28860.66000000
2023-05-04 23:40:57.742257,ETHUSDT,1875.72000000
2023-05-04 23:40:57.955924,BTCUSDT,28860.66000000
2023-05-04 23:40:58.174620,ETHUSDT,1875.72000000
2023-05-04 23:40:58.391564,BTCUSDT,28860.65000000
2023-05-04 23:40:58.612642,ETHUSDT,1875.72000000
2023-05-04 23:40:58.833478,BTCUSDT,28860.50000000
2023-05-04 23:40:59.057311,ETHUSDT,1875.72000000
2023-05-04 23:40:59.270622,BTCUSDT,28860.51000000
2023-05-04 23:40:59.487323,ETHUSDT,1875.72000000
2023-05-04 23:40:59.693570,BTCUSDT,28860.50000000
2023-05-04 23:40:59.907616,ETHUSDT,1875.72000000
2023-05-04 23:41:00.121979,BTCUSDT,28860.51000000
2023-05-04 23:41:00.341194,ETHUSDT,1875.73000000
2023-05-04 23:41:00.560018,BTCUSDT,28860.51000000
2023-05-04 23:41:00.781369,ETHUSDT,1875.73000000
2023-05-04 23:41:01.002002,BTCUSDT,28860.50000000
2023-05-04 23:41:01.220445,ETHUSDT,1875.73000000
2023-05-04 23:41:01.429628,BTCUSDT,28860.50000000
2023-05-04 23:41:01.638798,ETHUSDT,1875.73000000
2023-05-04 23:41:01.869802,BTCUSDT,28860.50000000
2023-05-04 23:41:02.090770,ETHUSDT,1875.73000000
2023-05-04 23:41:02.303638,BTCUSDT,28860.50000000
2023-05-04 23:41:02.519326,ETHUSDT,1875.73000000
2023-05-04 23:41:02.737224,BTCUSDT,28860.50000000
2023-05-04 23:41:02.950464,ETHUSDT,1875.73000000
2023-05-04 23:41:03.165437,BTCUSDT,28860.50000000
2023-05-04 23:41:03.373142,ETHUSDT,1875.73000000
2023-05-04 23:41:03.586974,BTCUSDT,28860.50000000
2023-05-04 23:41:03.806816,ETHUSDT,1875.73000000
2023-05-04 23:41:04.022724,BTCUSDT,28860.51000000
2023-05-04 23:41:04.241886,ETHUSDT,1875.73000000
2023-05-04 23:41:04.459901,BTCUSDT,28860.51000000
2023-05-04 23:41:04.681788,ETHUSDT,1875.73000000
2023-05-04 23:41:04.884368,BTCUSDT,28860.50000000
2023-05-04 23:41:05.108474,ETHUSDT,1875.72000000
2023-05-04 23:41:05.322584,BTCUSDT,28860.50000000
2023-05-04 23:41:05.541787,ETHUSDT,1875.73000000
2023-05-04 23:41:05.756280,BTCUSDT,28860.50000000
2023-05-04 23:41:05.971618,ETHUSDT,1875.73000000
2023-05-04 23:41:06.191572,BTCUSDT,28860.50000000
2023-05-04 23:41:06.411235,ETHUSDT,1875.73000000
2023-05-04 23:41:06.639810,BTCUSDT,28860.50000000
2023-05-04 23:41:06.856702,ETHUSDT,1875.73000000
2023-05-04 23:41:07.076042,BTCUSDT,28860.50000000
2023-05-04 23:41:07.302506,ETHUSDT,1876.00000000
2023-05-04 23:41:07.520374,BTCUSDT,28868.00000000
2023-05-04 23:41:07.732496,ETHUSDT,1876.19000000
2023-05-04 23:41:07.943819,BTCUSDT,28869.19000000
2023-05-04 23:41:08.165208,ETHUSDT,1876.30000000
2023-05-04 23:41:08.386287,BTCUSDT,28872.87000000
2023-05-04 23:41:08.595995,ETHUSDT,1876.31000000
2023-05-04 23:41:08.813767,BTCUSDT,28875.00000000
2023-05-04 23:41:09.037561,ETHUSDT,1876.31000000
2023-05-04 23:41:09.255068,BTCUSDT,28875.00000000
2023-05-04 23:41:09.467255,ETHUSDT,1876.31000000
2023-05-04 23:41:09.676446,BTCUSDT,28875.00000000
2023-05-04 23:41:09.896737,ETHUSDT,1876.30000000
2023-05-04 23:41:10.107953,BTCUSDT,28875.00000000
2023-05-04 23:41:10.324559,ETHUSDT,1876.30000000
2023-05-04 23:41:10.531007,BTCUSDT,28875.00000000
2023-05-04 23:41:10.750766,ETHUSDT,1876.30000000
2023-05-04 23:41:10.970183,BTCUSDT,28875.00000000
2023-05-04 23:41:11.184547,ETHUSDT,1876.31000000
2023-05-04 23:41:11.394597,BTCUSDT,28874.99000000
2023-05-04 23:41:11.615777,ETHUSDT,1876.31000000
2023-05-04 23:41:11.830419,BTCUSDT,28874.99000000
2023-05-04 23:41:12.048510,ETHUSDT,1876.31000000
2023-05-04 23:41:12.265206,BTCUSDT,28874.99000000
2023-05-04 23:41:12.481947,ETHUSDT,1876.31000000
2023-05-04 23:41:12.696266,BTCUSDT,28875.00000000
2023-05-04 23:41:12.899138,ETHUSDT,1876.31000000
2023-05-04 23:41:13.118194,BTCUSDT,28874.99000000
2023-05-04 23:41:13.659475,ETHUSDT,1876.30000000
2023-05-04 23:41:13.869113,BTCUSDT,28874.99000000
2023-05-04 23:41:14.081242,ETHUSDT,1876.30000000
2023-05-04 23:41:14.296470,BTCUSDT,28874.99000000
2023-05-04 23:41:14.513800,ETHUSDT,1876.30000000
2023-05-04 23:41:14.717828,BTCUSDT,28874.99000000
2023-05-04 23:41:14.935032,ETHUSDT,1876.30000000
2023-05-04 23:41:15.142016,BTCUSDT,28875.00000000
2023-05-04 23:41:15.354410,ETHUSDT,1876.31000000
2023-05-04 23:41:15.579017,BTCUSDT,28875.00000000
2023-05-04 23:41:15.795780,ETHUSDT,1876.30000000
2023-05-04 23:41:16.005265,BTCUSDT,28874.99000000
2023-05-04 23:41:16.224362,ETHUSDT,1876.30000000
2023-05-04 23:41:16.458913,BTCUSDT,28875.00000000
2023-05-04 23:41:16.680614,ETHUSDT,1876.30000000
2023-05-04 23:41:16.899802,BTCUSDT,28874.99000000
2023-05-04 23:41:17.117797,ETHUSDT,1876.30000000
2023-05-04 23:41:17.333687,BTCUSDT,28874.99000000
2023-05-04 23:41:17.556297,ETHUSDT,1876.31000000
2023-05-04 23:41:17.776275,BTCUSDT,28875.00000000
2023-05-04 23:41:17.991594,ETHUSDT,1876.31000000
2023-05-04 23:41:18.206347,BTCUSDT,28875.00000000
2023-05-04 23:41:18.409632,ETHUSDT,1876.31000000
2023-05-04 23:41:18.621752,BTCUSDT,28874.99000000
2023-05-04 23:41:18.846288,ETHUSDT,1876.31000000
2023-05-04 23:41:19.067295,BTCUSDT,28874.99000000
2023-05-04 23:41:19.290409,ETHUSDT,1876.30000000
2023-05-04 23:41:19.513404,BTCUSDT,28874.99000000
2023-05-04 23:41:19.725256,ETHUSDT,1876.31000000
2023-05-04 23:41:19.936794,BTCUSDT,28874.99000000
2023-05-04 23:41:20.153966,ETHUSDT,1876.31000000
2023-05-04 23:41:20.373419,BTCUSDT,28874.99000000
2023-05-04 23:41:20.592871,ETHUSDT,1876.31000000
2023-05-04 23:41:20.806242,BTCUSDT,28874.99000000
2023-05-04 23:41:21.010346,ETHUSDT,1876.31000000
2023-05-04 23:41:21.220839,BTCUSDT,28875.00000000
2023-05-04 23:41:21.435584,ETHUSDT,1876.31000000
2023-05-04 23:41:21.647221,BTCUSDT,28875.00000000
2023-05-04 23:41:21.861791,ETHUSDT,1876.31000000
2023-05-04 23:41:22.080645,BTCUSDT,28875.00000000
2023-05-04 23:41:22.296932,ETHUSDT,1876.31000000
2023-05-04 23:41:22.513873,BTCUSDT,28875.00000000
2023-05-04 23:41:22.728626,ETHUSDT,1876.31000000
2023-05-04 23:41:22.946173,BTCUSDT,28875.98000000
2023-05-04 23:41:23.169725,ETHUSDT,1876.31000000
2023-05-04 23:41:23.394834,BTCUSDT,28876.78000000
2023-05-04 23:41:23.618810,ETHUSDT,1876.31000000
2023-05-04 23:41:23.832290,BTCUSDT,28876.78000000
2023-05-04 23:41:24.059369,ETHUSDT,1876.31000000
2023-05-04 23:41:24.275228,BTCUSDT,28876.78000000
2023-05-04 23:41:24.485904,ETHUSDT,1876.31000000
2023-05-04 23:41:25.024354,BTCUSDT,28876.78000000
2023-05-04 23:41:25.245733,ETHUSDT,1876.31000000
2023-05-04 23:41:25.461171,BTCUSDT,28876.78000000
2023-05-04 23:41:25.683364,ETHUSDT,1876.30000000
2023-05-04 23:41:25.900380,BTCUSDT,28876.78000000
2023-05-04 23:41:26.113802,ETHUSDT,1876.31000000
2023-05-04 23:41:26.326793,BTCUSDT,28876.78000000
2023-05-04 23:41:26.643253,ETHUSDT,1876.31000000
2023-05-04 23:41:26.861195,BTCUSDT,28876.78000000
2023-05-04 23:41:27.075280,ETHUSDT,1876.31000000
2023-05-04 23:41:27.287504,BTCUSDT,28876.78000000
2023-05-04 23:41:27.509293,ETHUSDT,1876.30000000
2023-05-04 23:41:28.021529,BTCUSDT,28876.78000000
2023-05-04 23:41:28.244782,ETHUSDT,1876.30000000
2023-05-04 23:41:28.454831,BTCUSDT,28876.77000000
2023-05-04 23:41:28.672012,ETHUSDT,1876.30000000
2023-05-04 23:41:28.891371,BTCUSDT,28876.77000000
2023-05-04 23:41:29.111898,ETHUSDT,1876.31000000
2023-05-04 23:41:29.339191,BTCUSDT,28876.77000000
2023-05-04 23:41:29.551282,ETHUSDT,1876.31000000
2023-05-04 23:41:29.776350,BTCUSDT,28876.77000000
2023-05-04 23:41:29.992525,ETHUSDT,1876.30000000
2023-05-04 23:41:30.215479,BTCUSDT,28876.77000000
2023-05-04 23:41:30.427169,ETHUSDT,1876.31000000
2023-05-04 23:41:30.644467,BTCUSDT,28876.77000000
2023-05-04 23:41:31.169029,ETHUSDT,1876.30000000
2023-05-04 23:41:31.699673,BTCUSDT,28872.48000000
2023-05-04 23:41:31.925894,ETHUSDT,1875.82000000
2023-05-04 23:41:32.142056,BTCUSDT,28871.99000000
2023-05-04 23:41:32.364436,ETHUSDT,1875.82000000
2023-05-04 23:41:32.574615,BTCUSDT,28871.99000000
2023-05-04 23:41:32.785488,ETHUSDT,1875.82000000
2023-05-04 23:41:32.998135,BTCUSDT,28871.24000000
2023-05-04 23:41:33.216750,ETHUSDT,1875.82000000
2023-05-04 23:41:33.435205,BTCUSDT,28871.24000000
2023-05-04 23:41:33.661793,ETHUSDT,1875.82000000
2023-05-04 23:41:33.881963,BTCUSDT,28871.99000000
2023-05-04 23:41:34.105471,ETHUSDT,1875.82000000
2023-05-04 23:41:34.325223,BTCUSDT,28871.99000000
2023-05-04 23:41:34.541564,ETHUSDT,1875.89000000
2023-05-04 23:41:34.758335,BTCUSDT,28872.00000000
2023-05-04 23:41:34.982087,ETHUSDT,1875.89000000
2023-05-04 23:41:35.197103,BTCUSDT,28871.99000000
2023-05-04 23:41:35.406711,ETHUSDT,1875.89000000
2023-05-04 23:41:35.623388,BTCUSDT,28871.99000000
2023-05-04 23:41:35.848328,ETHUSDT,1875.89000000
2023-05-04 23:41:36.066869,BTCUSDT,28871.99000000
2023-05-04 23:41:36.274865,ETHUSDT,1875.90000000
2023-05-04 23:41:36.493750,BTCUSDT,28871.99000000
2023-05-04 23:41:37.022991,ETHUSDT,1875.90000000
2023-05-04 23:41:37.232623,BTCUSDT,28871.99000000
2023-05-04 23:41:37.453235,ETHUSDT,1875.90000000
2023-05-04 23:41:37.654546,BTCUSDT,28871.99000000
2023-05-04 23:41:37.860777,ETHUSDT,1875.90000000
2023-05-04 23:41:38.078144,BTCUSDT,28871.99000000
2023-05-04 23:41:38.288780,ETHUSDT,1875.90000000
2023-05-04 23:41:38.506430,BTCUSDT,28871.99000000
2023-05-04 23:41:38.715349,ETHUSDT,1875.90000000
2023-05-04 23:41:38.935075,BTCUSDT,28872.00000000
2023-05-04 23:41:39.154272,ETHUSDT,1875.90000000
2023-05-04 23:41:39.369687,BTCUSDT,28871.99000000
2023-05-04 23:41:39.581195,ETHUSDT,1875.90000000
2023-05-04 23:41:39.785741,BTCUSDT,28871.99000000
2023-05-04 23:41:40.000058,ETHUSDT,1875.90000000
2023-05-04 23:41:40.215762,BTCUSDT,28871.12000000
2023-05-04 23:41:40.432749,ETHUSDT,1875.90000000
2023-05-04 23:41:40.686421,BTCUSDT,28871.12000000
2023-05-04 23:41:40.889324,ETHUSDT,1875.91000000
2023-05-04 23:41:41.104241,BTCUSDT,28871.11000000
2023-05-04 23:41:41.320356,ETHUSDT,1875.91000000
2023-05-04 23:41:41.541977,BTCUSDT,28871.11000000
2023-05-04 23:41:41.751261,ETHUSDT,1875.91000000
2023-05-04 23:41:41.963128,BTCUSDT,28871.11000000
2023-05-04 23:41:42.184230,ETHUSDT,1875.91000000
2023-05-04 23:41:42.401339,BTCUSDT,28871.12000000
2023-05-04 23:41:42.947865,ETHUSDT,1875.91000000
2023-05-04 23:41:43.159644,BTCUSDT,28871.08000000
2023-05-04 23:41:43.376892,ETHUSDT,1875.81000000
2023-05-04 23:41:43.599069,BTCUSDT,28868.00000000
2023-05-04 23:41:43.812717,ETHUSDT,1875.80000000
2023-05-04 23:41:44.020913,BTCUSDT,28867.15000000
2023-05-04 23:41:44.229174,ETHUSDT,1875.80000000
2023-05-04 23:41:44.433129,BTCUSDT,28866.38000000
2023-05-04 23:41:44.652530,ETHUSDT,1875.80000000
2023-05-04 23:41:44.865890,BTCUSDT,28866.38000000
2023-05-04 23:41:45.082963,ETHUSDT,1875.80000000
2023-05-04 23:41:45.296509,BTCUSDT,28866.38000000
2023-05-04 23:41:45.511949,ETHUSDT,1875.80000000
2023-05-04 23:41:45.726794,BTCUSDT,28866.38000000
2023-05-04 23:41:45.946480,ETHUSDT,1875.80000000
2023-05-04 23:41:46.160703,BTCUSDT,28866.38000000
2023-05-04 23:41:46.386572,ETHUSDT,1875.80000000
2023-05-04 23:41:46.668867,BTCUSDT,28866.38000000
2023-05-04 23:41:46.887055,ETHUSDT,1875.80000000
2023-05-04 23:41:47.102530,BTCUSDT,28866.39000000
2023-05-04 23:41:47.317145,ETHUSDT,1875.80000000
2023-05-04 23:41:47.534621,BTCUSDT,28866.39000000
2023-05-04 23:41:47.742054,ETHUSDT,1875.80000000
2023-05-04 23:41:47.955391,BTCUSDT,28866.39000000
2023-05-04 23:41:48.158963,ETHUSDT,1875.80000000
2023-05-04 23:41:48.371292,BTCUSDT,28866.39000000
2023-05-04 23:41:48.589502,ETHUSDT,1875.80000000
2023-05-04 23:41:48.801188,BTCUSDT,28866.39000000
2023-05-04 23:41:49.018663,ETHUSDT,1875.76000000
2023-05-04 23:41:49.541807,BTCUSDT,28866.39000000
2023-05-04 23:41:49.758472,ETHUSDT,1875.67000000
2023-05-04 23:41:49.979427,BTCUSDT,28864.84000000
2023-05-04 23:41:50.193347,ETHUSDT,1875.61000000
2023-05-04 23:41:50.405500,BTCUSDT,28864.84000000
2023-05-04 23:41:50.621403,ETHUSDT,1875.60000000
2023-05-04 23:41:50.838642,BTCUSDT,28864.84000000
2023-05-04 23:41:51.052179,ETHUSDT,1875.60000000
2023-05-04 23:41:51.274250,BTCUSDT,28864.84000000
2023-05-04 23:41:51.482636,ETHUSDT,1875.60000000
2023-05-04 23:41:51.704756,BTCUSDT,28864.85000000
2023-05-04 23:41:51.925868,ETHUSDT,1875.60000000
2023-05-04 23:41:52.136692,BTCUSDT,28864.85000000
2023-05-04 23:41:52.367488,ETHUSDT,1875.60000000
2023-05-04 23:41:52.611224,BTCUSDT,28864.85000000
2023-05-04 23:41:52.812932,ETHUSDT,1875.60000000
2023-05-04 23:41:53.019646,BTCUSDT,28864.84000000
2023-05-04 23:41:53.249569,ETHUSDT,1875.60000000
2023-05-04 23:41:53.455562,BTCUSDT,28863.65000000
2023-05-04 23:41:53.670402,ETHUSDT,1875.60000000
2023-05-04 23:41:53.881946,BTCUSDT,28863.65000000
2023-05-04 23:41:54.102780,ETHUSDT,1875.60000000
2023-05-04 23:41:54.324827,BTCUSDT,28863.65000000
2023-05-04 23:41:54.536026,ETHUSDT,1875.60000000
2023-05-04 23:41:54.757927,BTCUSDT,28863.65000000
2023-05-04 23:41:54.971929,ETHUSDT,1875.60000000
2023-05-04 23:41:55.189788,BTCUSDT,28863.65000000
2023-05-04 23:41:55.410564,ETHUSDT,1875.60000000
2023-05-04 23:41:55.623370,BTCUSDT,28863.65000000
2023-05-04 23:41:55.847334,ETHUSDT,1875.60000000
2023-05-04 23:41:56.065349,BTCUSDT,28863.65000000
2023-05-04 23:41:56.289061,ETHUSDT,1875.60000000
2023-05-04 23:41:56.510687,BTCUSDT,28863.40000000
2023-05-04 23:41:56.722312,ETHUSDT,1875.60000000
2023-05-04 23:41:56.939447,BTCUSDT,28863.40000000
2023-05-04 23:41:57.148690,ETHUSDT,1875.60000000
2023-05-04 23:41:57.365922,BTCUSDT,28863.40000000
2023-05-04 23:41:57.581381,ETHUSDT,1875.60000000
2023-05-04 23:41:57.782214,BTCUSDT,28863.41000000
2023-05-04 23:41:58.001496,ETHUSDT,1875.60000000
2023-05-04 23:41:58.223513,BTCUSDT,28863.41000000
2023-05-04 23:41:58.437024,ETHUSDT,1875.60000000
2023-05-04 23:41:58.660838,BTCUSDT,28863.40000000
2023-05-04 23:41:58.879302,ETHUSDT,1875.60000000
2023-05-04 23:41:59.090499,BTCUSDT,28863.40000000
2023-05-04 23:41:59.305311,ETHUSDT,1875.60000000
2023-05-04 23:41:59.523828,BTCUSDT,28863.40000000
2023-05-04 23:41:59.740070,ETHUSDT,1875.61000000
2023-05-04 23:41:59.958172,BTCUSDT,28863.40000000
2023-05-04 23:42:00.165841,ETHUSDT,1875.61000000
2023-05-04 23:42:00.392176,BTCUSDT,28863.40000000
2023-05-04 23:42:00.606526,ETHUSDT,1875.60000000
2023-05-04 23:42:00.820502,BTCUSDT,28863.40000000
2023-05-04 23:42:01.038303,ETHUSDT,1875.60000000
2023-05-04 23:42:01.255270,BTCUSDT,28863.41000000
2023-05-04 23:42:01.472228,ETHUSDT,1875.60000000
2023-05-04 23:42:01.688249,BTCUSDT,28863.41000000
2023-05-04 23:42:01.912095,ETHUSDT,1875.61000000
2023-05-04 23:42:02.132695,BTCUSDT,28865.48000000
2023-05-04 23:42:02.345083,ETHUSDT,1875.73000000
2023-05-04 23:42:02.557962,BTCUSDT,28869.33000000
2023-05-04 23:42:02.768605,ETHUSDT,1875.80000000
2023-05-04 23:42:02.975091,BTCUSDT,28869.66000000
2023-05-04 23:42:03.193069,ETHUSDT,1875.85000000
2023-05-04 23:42:03.412000,BTCUSDT,28869.65000000
2023-05-04 23:42:03.635760,ETHUSDT,1875.92000000
2023-05-04 23:42:03.855003,BTCUSDT,28869.65000000
2023-05-04 23:42:04.074586,ETHUSDT,1875.92000000
2023-05-04 23:42:04.294121,BTCUSDT,28869.66000000
2023-05-04 23:42:04.512253,ETHUSDT,1875.93000000
2023-05-04 23:42:04.733564,BTCUSDT,28869.66000000
2023-05-04 23:42:04.946058,ETHUSDT,1875.93000000
2023-05-04 23:42:05.165421,BTCUSDT,28869.65000000
2023-05-04 23:42:05.377894,ETHUSDT,1875.93000000
2023-05-04 23:42:05.594650,BTCUSDT,28869.65000000
2023-05-04 23:42:05.801447,ETHUSDT,1875.93000000
2023-05-04 23:42:06.017447,BTCUSDT,28869.65000000
2023-05-04 23:42:06.242791,ETHUSDT,1875.93000000
2023-05-04 23:42:06.462874,BTCUSDT,28869.65000000
2023-05-04 23:42:06.675971,ETHUSDT,1875.93000000
2023-05-04 23:42:06.891816,BTCUSDT,28869.65000000
2023-05-04 23:42:07.110892,ETHUSDT,1875.93000000
2023-05-04 23:42:07.325345,BTCUSDT,28869.65000000
2023-05-04 23:42:07.529885,ETHUSDT,1875.93000000
2023-05-04 23:42:07.740027,BTCUSDT,28869.65000000
2023-05-04 23:42:07.949607,ETHUSDT,1875.93000000
2023-05-04 23:42:08.156986,BTCUSDT,28869.65000000
2023-05-04 23:42:08.382725,ETHUSDT,1875.93000000
2023-05-04 23:42:08.607479,BTCUSDT,28869.65000000
2023-05-04 23:42:08.822945,ETHUSDT,1875.93000000
2023-05-04 23:42:09.042277,BTCUSDT,28869.66000000
2023-05-04 23:42:09.260843,ETHUSDT,1875.93000000
2023-05-04 23:42:09.478302,BTCUSDT,28869.66000000
2023-05-04 23:42:09.694341,ETHUSDT,1875.93000000
2023-05-04 23:42:09.911432,BTCUSDT,28869.65000000
2023-05-04 23:42:10.125631,ETHUSDT,1875.93000000
2023-05-04 23:42:10.336376,BTCUSDT,28869.65000000
2023-05-04 23:42:10.556431,ETHUSDT,1875.93000000
2023-05-04 23:42:10.769166,BTCUSDT,28869.65000000
2023-05-04 23:42:10.980485,ETHUSDT,1875.94000000
2023-05-04 23:42:11.191691,BTCUSDT,28869.65000000
2023-05-04 23:42:11.419540,ETHUSDT,1875.94000000
2023-05-04 23:42:11.644928,BTCUSDT,28869.65000000
2023-05-04 23:42:11.867261,ETHUSDT,1875.94000000
2023-05-04 23:42:12.086337,BTCUSDT,28869.65000000
2023-05-04 23:42:12.306945,ETHUSDT,1875.94000000
2023-05-04 23:42:12.523585,BTCUSDT,28869.40000000
2023-05-04 23:42:12.749968,ETHUSDT,1875.93000000
2023-05-04 23:42:12.950765,BTCUSDT,28869.40000000
2023-05-04 23:42:13.172218,ETHUSDT,1875.93000000
2023-05-04 23:42:13.387278,BTCUSDT,28869.39000000
2023-05-04 23:42:13.974446,ETHUSDT,1875.94000000
2023-05-04 23:42:14.189450,BTCUSDT,28869.39000000
2023-05-04 23:42:14.411829,ETHUSDT,1875.93000000
2023-05-04 23:42:14.625835,BTCUSDT,28869.40000000
2023-05-04 23:42:14.831833,ETHUSDT,1875.93000000
2023-05-04 23:42:15.048476,BTCUSDT,28869.39000000
2023-05-04 23:42:15.254849,ETHUSDT,1875.93000000
2023-05-04 23:42:15.466306,BTCUSDT,28869.39000000
2023-05-04 23:42:15.675755,ETHUSDT,1875.66000000
2023-05-04 23:42:15.896117,BTCUSDT,28866.89000000
2023-05-04 23:42:16.110229,ETHUSDT,1875.66000000
2023-05-04 23:42:16.340696,BTCUSDT,28866.89000000
2023-05-04 23:42:16.559133,ETHUSDT,1875.62000000
2023-05-04 23:42:16.777668,BTCUSDT,28866.40000000
2023-05-04 23:42:17.012663,ETHUSDT,1875.62000000
2023-05-04 23:42:17.235569,BTCUSDT,28866.40000000
2023-05-04 23:42:17.450365,ETHUSDT,1875.62000000
2023-05-04 23:42:17.654826,BTCUSDT,28866.40000000
2023-05-04 23:42:17.862403,ETHUSDT,1875.62000000
2023-05-04 23:42:18.079683,BTCUSDT,28866.39000000
2023-05-04 23:42:18.292099,ETHUSDT,1875.62000000
2023-05-04 23:42:18.507694,BTCUSDT,28866.39000000
2023-05-04 23:42:18.716974,ETHUSDT,1875.62000000
2023-05-04 23:42:18.940021,BTCUSDT,28866.39000000
2023-05-04 23:42:19.165101,ETHUSDT,1875.61000000
2023-05-04 23:42:19.377727,BTCUSDT,28866.39000000
2023-05-04 23:42:19.596513,ETHUSDT,1875.61000000
2023-05-04 23:42:19.808693,BTCUSDT,28866.39000000
2023-05-04 23:42:20.022944,ETHUSDT,1875.62000000
2023-05-04 23:42:20.234036,BTCUSDT,28866.39000000
2023-05-04 23:42:20.451391,ETHUSDT,1875.62000000
2023-05-04 23:42:20.670171,BTCUSDT,28866.39000000
2023-05-04 23:42:20.896265,ETHUSDT,1875.61000000
2023-05-04 23:42:21.104837,BTCUSDT,28866.39000000
2023-05-04 23:42:21.322710,ETHUSDT,1875.61000000
2023-05-04 23:42:21.544236,BTCUSDT,28863.74000000
2023-05-04 23:42:21.753020,ETHUSDT,1875.62000000
2023-05-04 23:42:21.966778,BTCUSDT,28863.74000000
2023-05-04 23:42:22.182593,ETHUSDT,1875.61000000
2023-05-04 23:42:22.388724,BTCUSDT,28863.74000000
2023-05-04 23:42:22.608869,ETHUSDT,1875.61000000
2023-05-04 23:42:23.180955,BTCUSDT,28860.75000000
2023-05-04 23:42:23.395699,ETHUSDT,1875.61000000
2023-05-04 23:42:23.612190,BTCUSDT,28860.76000000
2023-05-04 23:42:24.203284,ETHUSDT,1875.60000000
2023-05-04 23:42:24.818693,BTCUSDT,28860.75000000
2023-05-04 23:42:25.036118,ETHUSDT,1875.61000000
2023-05-04 23:42:25.241093,BTCUSDT,28860.76000000
2023-05-04 23:42:25.456377,ETHUSDT,1875.61000000
2023-05-04 23:42:25.660795,BTCUSDT,28860.76000000
2023-05-04 23:42:26.180396,ETHUSDT,1875.60000000
2023-05-04 23:42:26.393178,BTCUSDT,28860.76000000
2023-05-04 23:42:26.683636,ETHUSDT,1875.60000000
2023-05-04 23:42:26.890576,BTCUSDT,28860.76000000
2023-05-04 23:42:27.384173,ETHUSDT,1875.60000000
2023-05-04 23:42:27.591212,BTCUSDT,28860.75000000
2023-05-04 23:42:27.790439,ETHUSDT,1875.61000000
2023-05-04 23:42:27.997557,BTCUSDT,28860.75000000
2023-05-04 23:42:28.493027,ETHUSDT,1875.61000000
2023-05-04 23:42:28.719614,BTCUSDT,28860.75000000
2023-05-04 23:42:29.320291,ETHUSDT,1875.61000000
2023-05-04 23:42:29.831065,BTCUSDT,28860.75000000
2023-05-04 23:42:30.051114,ETHUSDT,1875.61000000
2023-05-04 23:42:30.650931,BTCUSDT,28860.75000000
2023-05-04 23:42:30.869081,ETHUSDT,1875.61000000
2023-05-04 23:42:31.079659,BTCUSDT,28850.00000000
2023-05-04 23:42:31.294462,ETHUSDT,1874.46000000
2023-05-04 23:42:31.513986,BTCUSDT,28840.61000000
2023-05-04 23:42:31.728692,ETHUSDT,1874.29000000
2023-05-04 23:42:31.941854,BTCUSDT,28839.21000000
2023-05-04 23:42:32.152663,ETHUSDT,1873.84000000
2023-05-04 23:42:32.370695,BTCUSDT,28828.12000000
2023-05-04 23:42:32.585654,ETHUSDT,1873.81000000
2023-05-04 23:42:32.802111,BTCUSDT,28828.47000000
2023-05-04 23:42:33.016541,ETHUSDT,1873.81000000
2023-05-04 23:42:33.236774,BTCUSDT,28830.59000000
2023-05-04 23:42:33.449587,ETHUSDT,1873.80000000
2023-05-04 23:42:33.660091,BTCUSDT,28830.58000000
2023-05-04 23:42:33.874321,ETHUSDT,1873.80000000
2023-05-04 23:42:34.089499,BTCUSDT,28830.59000000
2023-05-04 23:42:34.308975,ETHUSDT,1873.78000000
2023-05-04 23:42:34.527963,BTCUSDT,28831.73000000
2023-05-04 23:42:34.737871,ETHUSDT,1873.79000000
2023-05-04 23:42:35.227393,BTCUSDT,28831.73000000
2023-05-04 23:42:35.436520,ETHUSDT,1873.79000000
2023-05-04 23:42:35.656245,BTCUSDT,28831.73000000
2023-05-04 23:42:35.867147,ETHUSDT,1873.50000000
2023-05-04 23:42:36.066918,BTCUSDT,28831.73000000
2023-05-04 23:42:36.277209,ETHUSDT,1873.51000000
2023-05-04 23:42:36.896440,BTCUSDT,28831.72000000
2023-05-04 23:42:37.114301,ETHUSDT,1873.50000000
2023-05-04 23:42:37.329251,BTCUSDT,28831.72000000
2023-05-04 23:42:37.542545,ETHUSDT,1873.51000000
2023-05-04 23:42:37.744180,BTCUSDT,28831.72000000
2023-05-04 23:42:37.950027,ETHUSDT,1873.50000000
2023-05-04 23:42:38.167480,BTCUSDT,28831.73000000
2023-05-04 23:42:38.378692,ETHUSDT,1873.50000000
2023-05-04 23:42:38.590223,BTCUSDT,28831.72000000
2023-05-04 23:42:38.803896,ETHUSDT,1873.50000000
2023-05-04 23:42:39.013670,BTCUSDT,28831.72000000
